Experimental Tm Analysis

Instrument Name:,,,DU 800 Spectrophotometer
Serial Number:,,,8001246
Software Version:,,,"2.0,  Build 83"
Firmware Version:,,,2.0.081
Method Name:,,,HP3
Organization:,,,
Department:,,,
Operator:,,,
Product Name:,,,
Component Name:,,,
Lot Number:,,,
Comment:,,,
Signature 1:,,,
Signature 2:,,,
Signature 3:,,,
Signature 4:,,,
Signature 5:,,,
Filename:,,,C:\DU800 Data\Generic User\Experimental Tm Analysis\Justin HP_4\hp4ap14s Melt 3 043007.dux
Date Acquired:,,,"April 30, 2007 7:44 PM"

Analytical Wavelength:,,,280.0 nm
Second Wavelength:,,,280.0 nm
Use of 2nd WL:,,,None
Calc Mode:,,,First Derivative
Ramp 1:,,,Yes
  Start Temperature:,,,30.0 °C
  Delay:,,,0.5 min
  Ramp Rate:,,,1.0 °C/min
  Read Interval:,,,0.5 °C
Ramp 2:,,,No
Ramp 3:,,,No
End Temperature:,,,110.0 °C
End Dwell:,,,0.0 min
Reverse Experiment:,,,No
Final Temperature:,,,Ambient Temp
Auto Print:,,,No
Auto Save:,,,Yes
Filename Prefix:,,,Default
Read Average Time:,,,0.50 sec
Notes:,,,

DATA ACQUISITION -- FIRST ANALYTICAL ABSORBANCES @ 280.0 nm
  
Temp,,Blank 1,,Cell 2,,Cell 3,,Cell 4
(°C),,Abs >>,,Abs >>,,Abs >>,,Abs >>
 ,, ,, ,, ,, 
30.3000,,-0.0003,,0.5618,,0.5688,,0.2231
30.7000,,-0.0004,,0.5625,,0.5697,,0.2235
31.1000,,-0.0006,,0.5637,,0.5705,,0.2239
31.6000,,-0.0010,,0.5651,,0.5713,,0.2246
32.1000,,-0.0010,,0.5661,,0.5722,,0.2249
32.6000,,-0.0014,,0.5675,,0.5736,,0.2255
32.9000,,-0.0016,,0.5685,,0.5745,,0.2260
33.4000,,-0.0019,,0.5698,,0.5755,,0.2266
33.9000,,-0.0022,,0.5709,,0.5768,,0.2274
34.4000,,-0.0023,,0.5722,,0.5776,,0.2278
34.8000,,-0.0025,,0.5736,,0.5786,,0.2284
35.3000,,-0.0028,,0.5747,,0.5795,,0.2290
35.9000,,-0.0030,,0.5760,,0.5809,,0.2296
36.3000,,-0.0035,,0.5777,,0.5823,,0.2305
36.8000,,-0.0036,,0.5790,,0.5838,,0.2310
37.3000,,-0.0039,,0.5805,,0.5851,,0.2318
37.8000,,-0.0041,,0.5823,,0.5868,,0.2326
38.3000,,-0.0045,,0.5840,,0.5883,,0.2333
38.7000,,-0.0047,,0.5857,,0.5895,,0.2341
39.2000,,-0.0050,,0.5875,,0.5912,,0.2350
39.7000,,-0.0052,,0.5895,,0.5927,,0.2358
40.2000,,-0.0056,,0.5912,,0.5947,,0.2366
40.7000,,-0.0058,,0.5930,,0.5962,,0.2375
41.2000,,-0.0061,,0.5951,,0.5978,,0.2382
41.7000,,-0.0063,,0.5970,,0.5999,,0.2393
42.1000,,-0.0066,,0.5990,,0.6018,,0.2401
42.7000,,-0.0068,,0.6012,,0.6038,,0.2411
43.1000,,-0.0070,,0.6031,,0.6055,,0.2421
43.7000,,-0.0072,,0.6054,,0.6076,,0.2430
44.2000,,-0.0073,,0.6075,,0.6098,,0.2438
44.7000,,-0.0075,,0.6096,,0.6117,,0.2448
45.1000,,-0.0076,,0.6120,,0.6139,,0.2457
45.6000,,-0.0076,,0.6143,,0.6160,,0.2465
46.1000,,-0.0078,,0.6167,,0.6183,,0.2476
46.6000,,-0.0077,,0.6188,,0.6204,,0.2483
47.1000,,-0.0078,,0.6213,,0.6224,,0.2493
47.6000,,-0.0077,,0.6236,,0.6245,,0.2502
48.1000,,-0.0078,,0.6264,,0.6271,,0.2513
