Experimental Tm Analysis

Instrument Name:,,,DU 800 Spectrophotometer
Serial Number:,,,8001246
Software Version:,,,"2.0,  Build 83"
Firmware Version:,,,2.0.081
Method Name:,,,Miranda Low Temp
Organization:,,,
Department:,,,
Operator:,,,
Product Name:,,,
Component Name:,,,
Lot Number:,,,
Comment:,,,
Signature 1:,,,
Signature 2:,,,
Signature 3:,,,
Signature 4:,,,
Signature 5:,,,
Filename:,,,C:\DU800 Data\Generic User\Experimental Tm Analysis\Miranda\CROWD_DR17_Run2.dux
Date Acquired:,,,"June 20, 2017 10:19 AM"

Analytical Wavelength:,,,260.0 nm
Second Wavelength:,,,280.0 nm
Use of 2nd WL:,,,None
Calc Mode:,,,First Derivative
Ramp 1:,,,Yes
  Start Temperature:,,,2.0 °C
  Delay:,,,5.0 min
  Ramp Rate:,,,1.0 °C/min
  Read Interval:,,,0.5 °C
Ramp 2:,,,No
Ramp 3:,,,No
End Temperature:,,,55.0 °C
End Dwell:,,,0.0 min
Reverse Experiment:,,,No
Final Temperature:,,,Ambient Temp
Auto Print:,,,No
Auto Save:,,,No
Filename Prefix:,,,Default
Read Average Time:,,,0.50 sec
Notes:,,,

DATA ACQUISITION -- FIRST ANALYTICAL ABSORBANCES @ 260.0 nm
  
Temp,,Cell 1,,Cell 2,,Cell 3,,Cell 4
(°C),,Abs >>,,Abs >>,,Abs >>,,Abs >>
 ,, ,, ,, ,, 
4.8000,,-0.0746,,1.2298,,1.0697,,0.4964
4.8000,,-0.0748,,1.2306,,1.0702,,0.4970
5.1000,,-0.0748,,1.2323,,1.0731,,0.4999
5.2000,,-0.0748,,1.2323,,1.0737,,0.5010
5.3000,,-0.0748,,1.2323,,1.0743,,0.5002
5.4000,,-0.0747,,1.2315,,1.0731,,0.4984
5.6000,,-0.0747,,1.2315,,1.0737,,0.4993
6.0000,,-0.0746,,1.2340,,1.0790,,0.5026
6.5000,,-0.0745,,1.2357,,1.0826,,0.5080
6.9000,,-0.0746,,1.2383,,1.0856,,0.5121
7.4000,,-0.0746,,1.2408,,1.0904,,0.5147
7.8000,,-0.0746,,1.2443,,1.0953,,0.5168
8.3000,,-0.0745,,1.2478,,1.1003,,0.5184
8.8000,,-0.0743,,1.2495,,1.1047,,0.5215
9.3000,,-0.0745,,1.2539,,1.1091,,0.5260
9.7000,,-0.0743,,1.2575,,1.1142,,0.5308
10.3000,,-0.0743,,1.2629,,1.1213,,0.5364
10.7000,,-0.0743,,1.2665,,1.1279,,0.5408
11.2000,,-0.0742,,1.2702,,1.1326,,0.5460
11.7000,,-0.0742,,1.2758,,1.1393,,0.5511
12.2000,,-0.0742,,1.2795,,1.1462,,0.5560
12.6000,,-0.0740,,1.2861,,1.1546,,0.5601
13.1000,,-0.0741,,1.2909,,1.1624,,0.5634
13.6000,,-0.0741,,1.2958,,1.1711,,0.5687
14.1000,,-0.0741,,1.3027,,1.1815,,0.5742
14.6000,,-0.0741,,1.3097,,1.1898,,0.5805
15.0000,,-0.0742,,1.3168,,1.2006,,0.5864
15.5000,,-0.0741,,1.3230,,1.2101,,0.5908
15.9000,,-0.0739,,1.3314,,1.2207,,0.5962
16.4000,,-0.0738,,1.3399,,1.2332,,0.6003
16.9000,,-0.0738,,1.3475,,1.2434,,0.6057
17.4000,,-0.0739,,1.3575,,1.2548,,0.6105
17.8000,,-0.0740,,1.3689,,1.2665,,0.6158
18.3000,,-0.0739,,1.3783,,1.2795,,0.6203
18.8000,,-0.0740,,1.3890,,1.2909,,0.6244
19.3000,,-0.0739,,1.4001,,1.3037,,0.6284
19.8000,,-0.0739,,1.4127,,1.3157,,0.6317
20.2000,,-0.0740,,1.4269,,1.3271,,0.6343
