Experimental Tm Analysis

Instrument Name:,,,DU 800 Spectrophotometer
Serial Number:,,,8001246
Software Version:,,,"2.0,  Build 83"
Firmware Version:,,,2.0.081
Method Name:,,,HP3
Organization:,,,
Department:,,,
Operator:,,,
Product Name:,,,
Component Name:,,,
Lot Number:,,,
Comment:,,,
Signature 1:,,,
Signature 2:,,,
Signature 3:,,,
Signature 4:,,,
Signature 5:,,,
Filename:,,,C:\DU800 Data\Generic User\Experimental Tm Analysis\Justin HP_4\hp4ap8 Melt 3.dux
Date Acquired:,,,"December 12, 2006 5:59 PM"

Analytical Wavelength:,,,280.0 nm
Second Wavelength:,,,280.0 nm
Use of 2nd WL:,,,None
Calc Mode:,,,First Derivative
Ramp 1:,,,Yes
  Start Temperature:,,,30.0 °C
  Delay:,,,0.5 min
  Ramp Rate:,,,1.0 °C/min
  Read Interval:,,,0.5 °C
Ramp 2:,,,No
Ramp 3:,,,No
End Temperature:,,,110.0 °C
End Dwell:,,,0.0 min
Reverse Experiment:,,,No
Final Temperature:,,,Ambient Temp
Auto Print:,,,No
Auto Save:,,,Yes
Filename Prefix:,,,Default
Read Average Time:,,,0.50 sec
Notes:,,,

DATA ACQUISITION -- FIRST ANALYTICAL ABSORBANCES @ 280.0 nm
  
Temp,,Blank 1,,Cell 2,,Cell 3,,Cell 4
(°C),,Abs >>,,Abs >>,,Abs >>,,Abs >>
 ,, ,, ,, ,, 
29.7000,,0.0000,,0.4765,,0.6655,,0.2404
30.2000,,0.0001,,0.4766,,0.6662,,0.2407
30.7000,,0.0001,,0.4772,,0.6670,,0.2409
31.2000,,0.0002,,0.4778,,0.6678,,0.2411
31.7000,,0.0001,,0.4786,,0.6694,,0.2416
32.2000,,0.0002,,0.4792,,0.6702,,0.2419
32.5000,,0.0002,,0.4797,,0.6707,,0.2422
33.1000,,0.0002,,0.4804,,0.6717,,0.2424
33.6000,,0.0002,,0.4813,,0.6727,,0.2427
34.1000,,0.0002,,0.4823,,0.6738,,0.2433
34.6000,,0.0002,,0.4832,,0.6750,,0.2437
35.1000,,0.0003,,0.4843,,0.6763,,0.2439
35.6000,,0.0003,,0.4851,,0.6773,,0.2443
36.1000,,0.0003,,0.4860,,0.6785,,0.2447
36.6000,,0.0003,,0.4873,,0.6796,,0.2452
37.1000,,0.0003,,0.4882,,0.6808,,0.2454
37.5000,,0.0003,,0.4890,,0.6818,,0.2458
38.0000,,0.0003,,0.4902,,0.6831,,0.2464
38.5000,,0.0003,,0.4913,,0.6846,,0.2467
39.0000,,0.0003,,0.4920,,0.6860,,0.2471
39.5000,,0.0002,,0.4931,,0.6873,,0.2478
40.0000,,0.0003,,0.4940,,0.6886,,0.2480
40.5000,,0.0003,,0.4953,,0.6901,,0.2484
41.0000,,0.0003,,0.4965,,0.6913,,0.2488
41.5000,,0.0003,,0.4976,,0.6931,,0.2494
42.0000,,0.0003,,0.4989,,0.6944,,0.2499
42.5000,,0.0003,,0.5000,,0.6960,,0.2502
43.0000,,0.0002,,0.5013,,0.6977,,0.2509
43.5000,,0.0003,,0.5029,,0.6995,,0.2515
44.0000,,0.0003,,0.5041,,0.7009,,0.2521
44.5000,,0.0003,,0.5056,,0.7029,,0.2526
45.0000,,0.0002,,0.5073,,0.7044,,0.2532
45.5000,,0.0003,,0.5086,,0.7063,,0.2537
46.0000,,0.0002,,0.5102,,0.7083,,0.2544
46.5000,,0.0003,,0.5119,,0.7103,,0.2551
46.9000,,0.0003,,0.5135,,0.7125,,0.2558
47.5000,,0.0003,,0.5152,,0.7156,,0.2565
48.0000,,0.0003,,0.5169,,0.7176,,0.2572
48.5000,,0.0003,,0.5188,,0.7196,,0.2578
