Sample,Pathlength,Temperature,Absorbance
1,0.1,29.7,2.7564
1,0.1,29.9,2.7563
1,0.1,30.4,2.7802
1,0.1,30.9,2.805
1,0.1,31.4,2.7799
1,0.1,31.9,2.805
1,0.1,32.3,2.8048
1,0.1,32.8,2.8312
1,0.1,33.3,2.8312
1,0.1,33.8,2.8311
1,0.1,34.3,2.8595
1,0.1,34.8,2.8895
1,0.1,35.3,2.8893
1,0.1,35.8,2.8596
1,0.1,36.3,2.8596
1,0.1,36.7,2.8895
1,0.1,37.3,2.8896
1,0.1,37.7,2.8896
1,0.1,38.2,2.922
1,0.1,38.7,2.922
1,0.1,39.2,2.8897
1,0.1,39.7,2.8898
1,0.1,40.2,2.9219
1,0.1,40.7,2.9222
1,0.1,41.2,2.9221
1,0.1,41.7,2.9222
1,0.1,42.1,2.9222
1,0.1,42.6,2.9223
1,0.1,43.2,2.9223
1,0.1,43.7,2.9222
1,0.1,44.2,2.9571
1,0.1,44.7,2.957
1,0.1,45.1,2.9949
1,0.1,45.6,2.9948
1,0.1,46.1,3.0363
1,0.1,46.6,2.995
1,0.1,47.1,2.995
1,0.1,47.6,3.0363
1,0.1,48.1,3.0821
1,0.1,48.6,3.0818
1,0.1,49.1,3.0365
1,0.1,49.6,3.0365
1,0.1,50.1,3.1333
1,0.1,50.6,3.0822
1,0.1,51.1,3.0823
1,0.1,51.6,3.1334
1,0.1,52.1,3.0821
1,0.1,52.6,3.1333
1,0.1,53.1,3.1335
1,0.1,53.5,3.1915
1,0.1,54.1,3.1914
1,0.1,54.6,3.1915
1,0.1,55,3.1913
1,0.1,55.5,3.1913
1,0.1,56,3.2584
1,0.1,56.5,3.2584
1,0.1,57,3.2585
1,0.1,57.5,3.2584
1,0.1,58.1,3.1914
1,0.1,58.5,3.2584
1,0.1,59,3.3374
1,0.1,59.5,3.3375
1,0.1,60,3.4344
1,0.1,60.5,3.4345
1,0.1,61,3.4343
1,0.1,61.5,3.4343
1,0.1,62,3.4343
1,0.1,62.4,3.4344
1,0.1,63,3.5592
1,0.1,63.4,3.4343
1,0.1,64,3.5594
1,0.1,64.4,3.4344
1,0.1,65,3.4344
1,0.1,65.4,3.5594
1,0.1,65.9,3.5593
1,0.1,66.4,3.5593
1,0.1,66.9,3.5594
1,0.1,67.4,3.5593
1,0.1,67.8,3.7355
1,0.1,68.3,4.0365
1,0.1,68.8,3.7354
1,0.1,69.3,3.7355
1,0.1,69.8,3.7354
1,0.1,70.3,3.7354
1,0.1,70.8,4.0364
1,0.1,71.3,3.7354
1,0.1,71.8,4.0365
1,0.1,72.3,4.0364
1,0.1,72.8,4.0365
1,0.1,73.3,4.0365
1,0.1,73.8,4.0363
1,0.1,74.3,4.0363
1,0.1,74.8,4.0363
1,0.1,75.3,4.0364
1,0.1,75.8,4.0363
1,0.1,76.3,4.0364
1,0.1,76.7,4.0363
1,0.1,77.3,3.7353
1,0.1,77.8,4.0363
1,0.1,78.2,4.0363
1,0.1,78.7,4.0363
1,0.1,79.1,4.0363
1,0.1,79.7,4.0362
1,0.1,80.1,4.0363
1,0.1,80.7,4.502
1,0.1,81.3,4.0363
1,0.1,81.6,4.0362
1,0.1,82.2,4.0361
1,0.1,82.5,4.502
1,0.1,83,4.0361
1,0.1,83.4,4.0361
1,0.1,84.2,4.5018
1,0.1,84.5,4.0361
1,0.1,84.9,4.5018
1,0.1,85.2,4.5018
1,0.1,85.5,4.5017
1,0.1,85.8,4.5018
1,0.1,85.9,4.5017
1,0.1,85.9,4.5016
1,0.1,86.8,4.5016
1,0.1,87.1,4.5016
1,0.1,87.7,4.5016
1,0.1,88.2,4.5014
1,0.1,88.6,4.5015
1,0.1,89.1,4.5015
1,0.1,89.6,4.5013
1,0.1,90.3,4.5014
1,0.1,90.5,4.5014
1,0.1,91,4.5014
1,0.1,91.4,4.5013
1,0.1,92.1,4.5013
1,0.1,92.5,4.5012
1,0.1,92.8,4.5012
1,0.1,93.2,4.5012
1,0.1,93.5,4.5011
1,0.1,93.7,4.5011
1,0.1,94,4.501
1,0.1,94.2,4.501
1,0.1,94.8,4.501
1,0.1,94.9,4.501
1,0.1,95,4.501
1,0.1,95.2,4.501
1,0.1,95.2,4.5009
1,0.1,95.3,4.5009
1,0.1,95.5,4.5009
1,0.1,95.5,4.5008
1,0.1,95.6,4.5007
1,0.1,95.6,4.5006
1,0.1,95.8,4.5006
1,0.1,95.8,4.5006
1,0.1,95.9,4.5006
1,0.1,95.9,4.5006
1,0.1,96.1,4.5005
1,0.1,96.1,4.5005
1,0.1,96.1,4.5004
1,0.1,96.1,4.5004
1,0.1,96.2,4.5004
1,0.1,96.2,4.5003
1,0.1,96.2,4.5003
1,0.1,96.2,4.5002
1,0.1,96.4,4.5003
4,0.5,29.7,3.0352
4,0.5,29.9,3.0808
4,0.5,30.4,3.0812
4,0.5,30.9,3.0355
4,0.5,31.4,3.0351
4,0.5,31.9,3.0812
4,0.5,32.3,3.081
4,0.5,32.8,3.1322
4,0.5,33.3,3.1323
4,0.5,33.8,3.1321
4,0.5,34.3,3.1325
4,0.5,34.8,3.1325
4,0.5,35.3,3.1323
4,0.5,35.8,3.1906
4,0.5,36.3,3.0814
4,0.5,36.7,3.1325
4,0.5,37.3,3.1327
4,0.5,37.7,3.1906
4,0.5,38.2,3.1908
4,0.5,38.7,3.1908
4,0.5,39.2,3.1907
4,0.5,39.7,3.1909
4,0.5,40.2,3.1327
4,0.5,40.7,3.191
4,0.5,41.2,3.1329
4,0.5,41.7,3.1331
4,0.5,42.1,3.191
4,0.5,42.6,3.1331
4,0.5,43.2,3.1911
4,0.5,43.7,3.191
4,0.5,44.2,3.2581
4,0.5,44.7,3.1911
4,0.5,45.1,3.1912
4,0.5,45.6,3.1911
4,0.5,46.1,3.2582
4,0.5,46.6,3.1913
4,0.5,47.1,3.2582
4,0.5,47.6,3.2581
4,0.5,48.1,3.2582
4,0.5,48.6,3.2579
4,0.5,49.1,3.1914
4,0.5,49.6,3.3375
4,0.5,50.1,3.2582
4,0.5,50.6,3.2583
4,0.5,51.1,3.2584
4,0.5,51.6,3.2584
4,0.5,52.1,3.3374
4,0.5,52.6,3.4344
4,0.5,53.1,3.4345
4,0.5,53.5,3.3376
4,0.5,54.1,3.4344
4,0.5,54.6,3.4345
4,0.5,55,3.4344
4,0.5,55.5,3.4344
4,0.5,56,3.5595
4,0.5,56.5,3.4344
4,0.5,57,3.4346
4,0.5,57.5,3.5594
4,0.5,58.1,3.4344
4,0.5,58.5,3.4345
4,0.5,59,3.4343
4,0.5,59.5,3.7355
4,0.5,60,3.5593
4,0.5,60.5,3.7355
4,0.5,61,3.7354
4,0.5,61.5,3.5593
4,0.5,62,3.7354
4,0.5,62.4,4.0365
4,0.5,63,3.5592
4,0.5,63.4,3.7353
4,0.5,64,3.7355
4,0.5,64.4,3.7355
4,0.5,65,3.7355
4,0.5,65.4,4.0365
4,0.5,65.9,3.7354
4,0.5,66.4,3.7354
4,0.5,66.9,3.7355
4,0.5,67.4,4.0364
4,0.5,67.8,4.0365
4,0.5,68.3,4.0365
4,0.5,68.8,4.0365
4,0.5,69.3,4.0365
4,0.5,69.8,4.0365
4,0.5,70.3,4.0365
4,0.5,70.8,4.0364
4,0.5,71.3,4.0365
4,0.5,71.8,4.0365
4,0.5,72.3,4.0364
4,0.5,72.8,4.0365
4,0.5,73.3,4.0365
4,0.5,73.8,4.0363
4,0.5,74.3,4.0363
4,0.5,74.8,4.5021
4,0.5,75.3,4.5022
4,0.5,75.8,4.0363
4,0.5,76.3,4.5022
4,0.5,76.7,4.0363
4,0.5,77.3,4.0363
4,0.5,77.8,4.0363
4,0.5,78.2,4.0363
4,0.5,78.7,4.0363
4,0.5,79.1,4.0363
4,0.5,79.7,4.502
4,0.5,80.1,4.0363
4,0.5,80.7,4.502
4,0.5,81.3,4.5021
4,0.5,81.6,4.502
4,0.5,82.2,4.0361
4,0.5,82.5,4.0362
4,0.5,83,4.0361
4,0.5,83.4,4.5019
4,0.5,84.2,4.5018
4,0.5,84.5,4.5018
4,0.5,84.9,4.5018
4,0.5,85.2,4.5018
4,0.5,85.5,4.5017
4,0.5,85.8,4.5018
4,0.5,85.9,4.5017
4,0.5,85.9,4.5016
4,0.5,86.8,4.5016
4,0.5,87.1,4.5016
4,0.5,87.7,4.5016
4,0.5,88.2,4.5014
4,0.5,88.6,4.5015
4,0.5,89.1,4.5015
4,0.5,89.6,4.5013
